date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:32:48	507008/507008	---MCZ	200	added ('OK')	application/json	date:Tue,%2012%20Jan%202021%2003:32:35%20GMT	http://hn.arrowpress.net/cryptcio/wp-json/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-json/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:32:48	13188/13188	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/webfont/1/webfont.js	/storage/emulated/0/HTTrack/Websites/cryprointeligence/ajax.googleapis.com/ajax/libs/webfont/1/webfont.js	(from http://hn.arrowpress.net/cryptcio/)
04:32:50	1906/1906	---M--	200	added ('OK')	image/png	etag:%225d5cc33f-772%22	http://hn.arrowpress.net/cryptcio/wp-content/themes/cryptcio/images/logo.png	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/themes/cryptcio/images/logo.png	(from http://hn.arrowpress.net/cryptcio/)
04:32:51	1903/1903	---M--	200	added ('OK')	image/png	etag:%225d5cc33f-76f%22	http://hn.arrowpress.net/cryptcio/wp-content/themes/cryptcio/images/logo-fixed.png	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/themes/cryptcio/images/logo-fixed.png	(from http://hn.arrowpress.net/cryptcio/)
04:32:52	112687/112687	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:32:41%20GMT	http://hn.arrowpress.net/cryptcio/my-account/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/my-account/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:32:52	1916/1916	---M--	200	added ('OK')	image/jpeg	etag:%225d60f492-77c%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/pro-3-100x100.jpg	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/pro-3-100x100.jpg	(from http://hn.arrowpress.net/cryptcio/)
04:32:56	343/343	---M--	200	added ('OK')	image/gif	etag:%225d5cc33f-157%22	http://hn.arrowpress.net/cryptcio/wp-content/themes/cryptcio/images/ajax-loader.gif	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/themes/cryptcio/images/ajax-loader.gif	(from http://hn.arrowpress.net/cryptcio/)
04:32:58	116550/116550	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:32:43%20GMT	http://hn.arrowpress.net/cryptcio/home-7/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/home-7/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:32:58	120175/120175	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:32:43%20GMT	http://hn.arrowpress.net/cryptcio/home-color/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/home-color/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:32:58	1672/1672	---M--	200	added ('OK')	image/jpeg	etag:%225d60f26a-688%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/pro-1-100x100.jpg	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/pro-1-100x100.jpg	(from http://hn.arrowpress.net/cryptcio/)
04:33:00	456698/456698	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:32:43%20GMT	http://hn.arrowpress.net/cryptcio/home-default/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/home-default/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:33:06	137929/137929	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:32:51%20GMT	http://hn.arrowpress.net/cryptcio/home-2/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/home-2/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:33:06	90820/90820	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:32:51%20GMT	http://hn.arrowpress.net/cryptcio/home-3/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/home-3/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:33:06	95679/95679	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:32:52%20GMT	http://hn.arrowpress.net/cryptcio/home-4/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/home-4/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:33:08	94714/94714	---M--	200	added ('OK')	image/jpeg	etag:%225d60f667-171fa%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2018/03/project3.jpg	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2018/03/project3.jpg	(from http://hn.arrowpress.net/cryptcio/)
04:33:10	54525/54525	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:32:59%20GMT	http://hn.arrowpress.net/cryptcio/category/market/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/category/market/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:33:12	130560/130560	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:32:57%20GMT	http://hn.arrowpress.net/cryptcio/home-5/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/home-5/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:33:14	34897/34897	---M--	200	added ('OK')	image/jpeg	etag:%225a53f47a-8851%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/bg-bitcoin.jpg	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/bg-bitcoin.jpg	(from http://hn.arrowpress.net/cryptcio/)
04:33:16	45923/45923	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:33:02%20GMT	http://hn.arrowpress.net/cryptcio/category/blockchain/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/category/blockchain/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:33:16	45986/45986	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:33:04%20GMT	http://hn.arrowpress.net/cryptcio/category/trading/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/category/trading/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:33:20	41359/41359	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:33:07%20GMT	http://hn.arrowpress.net/cryptcio/indian-bitcoin-exchange-zebpay-adds-litecoin/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/indian-bitcoin-exchange-zebpay-adds-litecoin/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:33:25	50005/50005	---M--	200	added ('OK')	image/jpeg	etag:%225d60f649-c355%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2018/03/project2-634x634.jpg	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2018/03/project2-634x634.jpg	(from http://hn.arrowpress.net/cryptcio/)
04:33:28	46189/46189	---M--	200	added ('OK')	image/jpeg	etag:%225d60f6b2-b46d%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2018/03/project4-634x634.jpg	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2018/03/project4-634x634.jpg	(from http://hn.arrowpress.net/cryptcio/)
04:33:30	72500/72500	---M--	200	added ('OK')	image/jpeg	etag:%225d60fe45-11b34%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2018/03/1486592314-951x951.jpg	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2018/03/1486592314-951x951.jpg	(from http://hn.arrowpress.net/cryptcio/)
04:33:34	72466/72466	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:33:22%20GMT	http://hn.arrowpress.net/cryptcio/product-category/mining-hardware/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/product-category/mining-hardware/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:33:36	224091/224091	---M--	200	added ('OK')	image/jpeg	etag:%225a53f47c-36b5b%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/banner-1.jpg	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/banner-1.jpg	(from http://hn.arrowpress.net/cryptcio/)
04:33:38	6087/6087	---M--	200	added ('OK')	image/jpeg	etag:%225a53f45a-17c7%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/testimonial_img1.jpg	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/testimonial_img1.jpg	(from http://hn.arrowpress.net/cryptcio/)
04:33:39	76720/76720	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:33:26%20GMT	http://hn.arrowpress.net/cryptcio/product-category/hardware-wallets/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/product-category/hardware-wallets/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:33:40	40719/40719	---M--	200	added ('OK')	image/jpeg	etag:%225a53f466-9f0f%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/member-2.jpg	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/member-2.jpg	(from http://hn.arrowpress.net/cryptcio/)
04:33:42	69236/69236	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:33:30%20GMT	http://hn.arrowpress.net/cryptcio/product-category/power-supplies/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/product-category/power-supplies/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:33:44	42071/42071	---M--	200	added ('OK')	image/jpeg	etag:%225d634aaa-a457%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/investment-wallpaper-investment-stratedgy-1-570x571.jpg	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/investment-wallpaper-investment-stratedgy-1-570x571.jpg	(from http://hn.arrowpress.net/cryptcio/)
04:33:44	105202/105202	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:33:31%20GMT	http://hn.arrowpress.net/cryptcio/shop/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/shop/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:33:44	71231/71231	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:33:31%20GMT	http://hn.arrowpress.net/cryptcio/product/sata/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/product/sata/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:33:46	68783/68783	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:33:34%20GMT	http://hn.arrowpress.net/cryptcio/product/his-rx-470-iceq-4gb-gpu-card/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/product/his-rx-470-iceq-4gb-gpu-card/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:33:47	66511/66511	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:33:35%20GMT	http://hn.arrowpress.net/cryptcio/product/a-223-20-port-usb-hub/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/product/a-223-20-port-usb-hub/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:33:49	3231/3231	---M--	200	added ('OK')	image/png	etag:%225a53f46e-c9f%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/brand1.png	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/brand1.png	(from http://hn.arrowpress.net/cryptcio/)
04:33:51	2792/2792	---M--	200	added ('OK')	image/png	etag:%225a53f46e-ae8%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/brand2.png	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/brand2.png	(from http://hn.arrowpress.net/cryptcio/)
04:33:52	58156/58156	---M--	200	added ('OK')	image/jpeg	etag:%225d60f1c3-e32c%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/shutterstock_268675004-570x571.jpg	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/shutterstock_268675004-570x571.jpg	(from http://hn.arrowpress.net/cryptcio/)
04:33:54	2533/2533	---M--	200	added ('OK')	image/png	etag:%225a53f46e-9e5%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/brand3.png	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/brand3.png	(from http://hn.arrowpress.net/cryptcio/)
04:33:56	2184/2184	---M--	200	added ('OK')	image/png	etag:%225a53f46e-888%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/brand4.png	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/brand4.png	(from http://hn.arrowpress.net/cryptcio/)
04:33:58	86039/86039	---M--	200	added ('OK')	image/jpeg	etag:%225d60edae-15017%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/bg-15-570x571.jpg	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/bg-15-570x571.jpg	(from http://hn.arrowpress.net/cryptcio/)
04:33:58	2208/2208	---M--	200	added ('OK')	image/png	etag:%225a53f46e-8a0%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/brand5.png	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/brand5.png	(from http://hn.arrowpress.net/cryptcio/)
04:33:58	35484/35484	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:33:44%20GMT	http://hn.arrowpress.net/cryptcio/wishlist/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wishlist/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:34:00	567799/567799	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:33:39%20GMT	http://hn.arrowpress.net/cryptcio/?add-to-cart=293	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/indexb25b.html	(from http://hn.arrowpress.net/cryptcio/)
04:34:02	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2012%20Jan%202021%2003:33:50%20GMT	http://hn.arrowpress.net/cryptcio/?action=yith-woocompare-add-product&id=285&_wpnonce=6e0db00915	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/index10d8.html	(from http://hn.arrowpress.net/cryptcio/)
04:34:06	55765/55765	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:33:52%20GMT	http://hn.arrowpress.net/cryptcio/ico-plan/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/ico-plan/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:34:09	1296/1296	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03f29-510%22	https://cdnjs.cloudflare.com/ajax/libs/money.js/0.2.0/money.min.js	/storage/emulated/0/HTTrack/Websites/cryprointeligence/cdnjs.cloudflare.com/ajax/libs/money.js/0.2.0/money.min.js	(from http://hn.arrowpress.net/cryptcio/)
04:34:18	567829/567829	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:33:50%20GMT	http://hn.arrowpress.net/cryptcio/?add_to_wishlist=285	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/index9193.html	(from http://hn.arrowpress.net/cryptcio/)
04:34:18	567796/567796	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:33:51%20GMT	http://hn.arrowpress.net/cryptcio/?add-to-cart=285	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/index6d67.html	(from http://hn.arrowpress.net/cryptcio/)
04:34:20	65354/65354	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:34:09%20GMT	http://hn.arrowpress.net/cryptcio/our-team/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/our-team/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:34:24	63916/63916	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:34:12%20GMT	http://hn.arrowpress.net/cryptcio/about-us/our-partners/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/about-us/our-partners/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:34:24	85504/85504	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:34:10%20GMT	http://hn.arrowpress.net/cryptcio/about-us/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/about-us/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:34:24	65905/65905	---M--	200	added ('OK')	text/javascript	date:Thu,%2023%20Jul%202020%2017:43:26%20GMT	https://www.gstatic.com/charts/loader.js	/storage/emulated/0/HTTrack/Websites/cryprointeligence/www.gstatic.com/charts/loader.js	(from http://hn.arrowpress.net/cryptcio/)
04:34:27	60789/60789	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:34:16%20GMT	http://hn.arrowpress.net/cryptcio/our-history/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/our-history/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:34:28	58680/58680	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d5cc33e-e538%22	http://hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core/assets/css/fonts/Pe-icon-7-stroke.eot?d7yf1v	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core/assets/css/fonts/Pe-icon-7-strokebb1d.eot	(from http://hn.arrowpress.net/cryptcio/wp-content/cache/wpfc-minified/2cx81kpu/f8wji.css)
04:34:29	40462/40462	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:34:16%20GMT	http://hn.arrowpress.net/cryptcio/service/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/service/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:34:31	41201/41201	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:34:19%20GMT	http://hn.arrowpress.net/cryptcio/service/bitcoin-transaction-2/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/service/bitcoin-transaction-2/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:34:32	12116/12116	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d5cc33e-2f54%22	http://hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core/assets/css/fonts/FontCryptoCio.eot?uml3dc	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core/assets/css/fonts/FontCryptoCiocf4e.eot	(from http://hn.arrowpress.net/cryptcio/wp-content/cache/wpfc-minified/2cx81kpu/f8wji.css)
04:34:34	43257/43257	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:34:22%20GMT	http://hn.arrowpress.net/cryptcio/service/bitcoin-investment-2/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/service/bitcoin-investment-2/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:34:36	78748/78748	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d5cc33e-1339c%22	http://hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core/assets/css/fonts/themify.eot?-fvbane	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core/assets/css/fonts/themify9f24.eot	(from http://hn.arrowpress.net/cryptcio/wp-content/cache/wpfc-minified/2cx81kpu/f8wji.css)
04:34:38	51665/51665	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:34:25%20GMT	http://hn.arrowpress.net/cryptcio/service/bitcoin-exchange-2/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/service/bitcoin-exchange-2/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:34:38	44868/44868	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d60e9ab-af44%22	http://hn.arrowpress.net/cryptcio/wp-includes/fonts/dashicons.eot?50db0456fde2a241f005968eede3f987	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-includes/fonts/dashicons2ce6.eot	(from http://hn.arrowpress.net/cryptcio/wp-content/cache/wpfc-minified/r1xq9wc/f8wji.css)
04:34:40	43187/43187	---M-Z	200	added ('OK')	text/css	etag:W/%225d5cc33f-a8b3%22	http://hn.arrowpress.net/cryptcio/wp-content/plugins/woocommerce-ajax-filters/css/scrollbar/Scrollbar.min.css	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/plugins/woocommerce-ajax-filters/css/scrollbar/Scrollbar.min.css	(from http://hn.arrowpress.net/cryptcio/my-account/)
04:34:42	0/0	---M--	200	added ('OK')	text/css	etag:%225d5cc33e-0%22	http://hn.arrowpress.net/cryptcio/wp-content/plugins/ct-ultimate-gdpr/assets/css/cookie-popup.css	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/plugins/ct-ultimate-gdpr/assets/css/cookie-popup.css	(from http://hn.arrowpress.net/cryptcio/my-account/)
04:34:44	69672/69672	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:34:30%20GMT	http://hn.arrowpress.net/cryptcio/wallet/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wallet/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:34:44	50057/50057	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:34:32%20GMT	http://hn.arrowpress.net/cryptcio/orders-tracking/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/orders-tracking/index.html	(from http://hn.arrowpress.net/cryptcio/)
